Café_name,Café_city,Venue_name,Venue_cat,Venue_catID
Hex,Wroclaw,Od Koochni,Restaurant,4bf58dd8d48988d1c4941735
Hex,Wroclaw,MiserArt,Art Gallery,4bf58dd8d48988d1e2931735
Hex,Wroclaw,Zespół Szkolno - Przedszkolny Nr 8,Elementary School,4f4533804b9074f6e4fb0105
Hex,Wroclaw,Hart Hostel & Art,Hostel,4bf58dd8d48988d1ee931735
Hex,Wroclaw,Pierce of Cake,Piercing Parlor,52f2ab2ebcbc57f1066b8b20
Hex,Wroclaw,Wroclov Bar,Polish Restaurant,52e81612bcbc57f1066b7a04
Hex,Wroclaw,Pyszne Sushi & Nudle,Asian Restaurant,4bf58dd8d48988d142941735
Hex,Wroclaw,Wax 4 You,Health & Beauty Service,54541900498ea6ccd0202697
Hex,Wroclaw,Stacks Sanitarno-epidemiologiczna,Research Laboratory,5744ccdfe4b0c0459246b4d6
Hex,Wroclaw,SEKA S.A Oddział,Student Center,4bf58dd8d48988d1ab941735
Hex,Wroclaw,TAKY IT Systems,IT Services,52f2ab2ebcbc57f1066b8b36
Hex,Wroclaw,Hala Kosynierka,Event Space,4bf58dd8d48988d171941735
Hex,Wroclaw,Młodzieżowy Dom Kultury,General Entertainment,4bf58dd8d48988d1f1931735
Hex,Wroclaw,LO III,High School,4bf58dd8d48988d13d941735
Hex,Wroclaw,Oriental Bar. Minh Anh,Indian Chinese Restaurant,54135bf5e4b08f3d2429dfdf
Hex,Wroclaw,"Wroclaw, Spiz, Browarny",Polish Restaurant,52e81612bcbc57f1066b7a04
Hex,Wroclaw,Gemuse Kebab,Doner Restaurant,5283c7b4e4b094cb91ec88d8
Hex,Wroclaw,Żabka,Convenience Store,4d954b0ea243a5684a65b473
Hex,Wroclaw,express chicken,Wings Joint,4bf58dd8d48988d14c941735
Hex,Wroclaw,The Oven,Boarding House,4f4530a74b9074f6e4fb0100
Hex,Wroclaw,Tłumacz przysięgły języka ukraińskiego mgr Natalia Lystopad,Office,4bf58dd8d48988d124941735
Hex,Wroclaw,Bunga Bunga,Pizza Place,4bf58dd8d48988d1ca941735
Hex,Wroclaw,Wrocławska Oczyszczalnia Ścieków Janówek,Factory,4eb1bea83b7b6f98df247e06
Hex,Wroclaw,Crystal hair - salon fryzjersko kosmetyczny.,Health & Beauty Service,54541900498ea6ccd0202697
Hex,Wroclaw,Safio - Pracownia Mody i Stylu,Boutique,4bf58dd8d48988d104951735
Hex,Wroclaw,Karmnik N1,Bistro,52e81612bcbc57f1066b79f1
Hex,Wroclaw,Cafe Nożownicza,Café,4bf58dd8d48988d16d941735
Hex,Wroclaw,Towarzystwo Kultury Czynnej,Coworking Space,4bf58dd8d48988d174941735
Hex,Wroclaw,Zamek Wojnowice,Building,4bf58dd8d48988d130941735
Hex,Wroclaw,Ośrodek u Kingi,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
Hex,Wroclaw,Bus 142,Bus Line,4bf58dd8d48988d12b951735
Hex,Wroclaw,"Pracownia Ceramiki | Młodzieżowy Dom Kultury ""Śródmieście""",Art Gallery,4bf58dd8d48988d1e2931735
Hex,Wroclaw,Otwarta 7,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
Hex,Wroclaw,Amygdala,Other Nightlife,4bf58dd8d48988d11a941735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Sklep Turystyczny Piotrkowska 8,Outdoor Supply Store,52f2ab2ebcbc57f1066b8b22
K6 Pub - Planszówki & Cocktail Bar,Łódź,Pasaż Róży,Art Gallery,4bf58dd8d48988d1e2931735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Plac Wolności,Plaza,4bf58dd8d48988d164941735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Gruzińskie Bistro,Caucasian Restaurant,5293a7d53cf9994f4e043a45
K6 Pub - Planszówki & Cocktail Bar,Łódź,K6 - planszówki w Łodzi,Pub,4bf58dd8d48988d11b941735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Blue Solar,Water Park,4bf58dd8d48988d193941735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Zabka,Convenience Store,4d954b0ea243a5684a65b473
K6 Pub - Planszówki & Cocktail Bar,Łódź,Ul. Rewolucji 1905/Piotrkowska,Field,4bf58dd8d48988d15f941735
K6 Pub - Planszówki & Cocktail Bar,Łódź,YLIVE,Advertising Agency,52e81612bcbc57f1066b7a3d
K6 Pub - Planszówki & Cocktail Bar,Łódź,Pomnik Tadeusza Kosciuszki,Monument / Landmark,4bf58dd8d48988d12d941735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Pub Alibi,Pub,4bf58dd8d48988d11b941735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Strefa próżności,Spa,4bf58dd8d48988d1ed941735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Niebostan,Coffee Shop,4bf58dd8d48988d1e0931735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Western Chicken,Fried Chicken Joint,4d4ae6fc7a7b7dea34424761
K6 Pub - Planszówki & Cocktail Bar,Łódź,Peron 6,Pub,4bf58dd8d48988d11b941735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Centrum Dialogu im. Marka Edelmana w Łodzi,Performing Arts Venue,4bf58dd8d48988d1f2931735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Hostel Flamingo,Housing Development,4f2a210c4b9023bd5841ed28
K6 Pub - Planszówki & Cocktail Bar,Łódź,Muzeum Etnograficzne I Archeologiczne,History Museum,4bf58dd8d48988d190941735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Reforma,Gym / Fitness Center,4bf58dd8d48988d175941735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Żabka,Department Store,4bf58dd8d48988d1f6941735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Boutique Hotel’s II,Hotel,4bf58dd8d48988d1fa931735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Próchnika Piotrkowska,Bus Stop,52f2ab2ebcbc57f1066b8b4f
K6 Pub - Planszówki & Cocktail Bar,Łódź,Ginger Up Studio,Pilates Studio,5744ccdfe4b0c0459246b4b2
K6 Pub - Planszówki & Cocktail Bar,Łódź,Pomodoro. Pizzeria i Stuzziccheria,Pizza Place,4bf58dd8d48988d1ca941735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Muzeum Farmacji,Museum,4bf58dd8d48988d181941735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Shrimp House,Seafood Restaurant,4bf58dd8d48988d1ce941735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Komediowa,Restaurant,4bf58dd8d48988d1c4941735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Archiwum Państwowe,Government Building,4bf58dd8d48988d126941735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Pop'n'Art,Gastropub,4bf58dd8d48988d155941735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Green Hostel 24,Hostel,4bf58dd8d48988d1ee931735
K6 Pub - Planszówki & Cocktail Bar,Łódź,maxipizza,Pizza Place,4bf58dd8d48988d1ca941735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Powidok,Restaurant,4bf58dd8d48988d1c4941735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Pera Trattoria Italiana,Italian Restaurant,4bf58dd8d48988d110941735
K6 Pub - Planszówki & Cocktail Bar,Łódź,zaParowani,Dim Sum Restaurant,4bf58dd8d48988d1f5931735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Cynamon,Seafood Restaurant,4bf58dd8d48988d1ce941735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Estate Biuro Nieruchomości,Building,4bf58dd8d48988d130941735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Włoszczyzna,Italian Restaurant,4bf58dd8d48988d110941735
K6 Pub - Planszówki & Cocktail Bar,Łódź,"Muzeum Kanału ""Dętka""",Museum,4bf58dd8d48988d181941735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Crédit Agricole,Bank,4bf58dd8d48988d10a951735
K6 Pub - Planszówki & Cocktail Bar,Łódź,ZHR Okręg Łódzki,Meeting Room,4bf58dd8d48988d100941735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Polonus Łódzka Szkoła Języka Polskiego dla Cudzoziemćow,Student Center,4bf58dd8d48988d1ab941735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Gabinet Ortopedyczny dr Krzysztof Bik,Doctor's Office,4bf58dd8d48988d177941735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Akademicki Ośrodek Inicjatyw Artystycznych,Comedy Club,4bf58dd8d48988d18e941735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Żabka,Grocery Store,4bf58dd8d48988d118951735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Lilou,Gift Shop,4bf58dd8d48988d128951735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Nadziany pączek,Bakery,4bf58dd8d48988d16a941735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Kredyt OK,Check Cashing Service,52f2ab2ebcbc57f1066b8b2d
K6 Pub - Planszówki & Cocktail Bar,Łódź,#SocialBeer,Beer Garden,4bf58dd8d48988d117941735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Piotrkowska 17,Event Space,4bf58dd8d48988d171941735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Zakład,Breakfast Spot,4bf58dd8d48988d143941735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Niebieskie Migdaly,Other Nightlife,4bf58dd8d48988d11a941735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Diagnostka. Laboratoria Medyczne,Medical Lab,4f4531b14b9074f6e4fb0103
K6 Pub - Planszówki & Cocktail Bar,Łódź,Gabinet Dermatolgii i Kosmetyki Lekarskiej,Doctor's Office,4bf58dd8d48988d177941735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Apteka dbam o zdrowie,Pharmacy,4bf58dd8d48988d10f951735
K6 Pub - Planszówki & Cocktail Bar,Łódź,EGO Head,Health & Beauty Service,54541900498ea6ccd0202697
K6 Pub - Planszówki & Cocktail Bar,Łódź,Fielmann,Optical Shop,4d954afda243a5684865b473
K6 Pub - Planszówki & Cocktail Bar,Łódź,Strykover,Bar,4bf58dd8d48988d116941735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Barber CREW,Salon / Barbershop,4bf58dd8d48988d110951735
K6 Pub - Planszówki & Cocktail Bar,Łódź,habe health&beauty,Cosmetics Shop,4bf58dd8d48988d10c951735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Williamsburg,Bistro,52e81612bcbc57f1066b79f1
K6 Pub - Planszówki & Cocktail Bar,Łódź,Restauracja Polska,Restaurant,4bf58dd8d48988d1c4941735
K6 Pub - Planszówki & Cocktail Bar,Łódź,luxmed,Doctor's Office,4bf58dd8d48988d177941735
K6 Pub - Planszówki & Cocktail Bar,Łódź,mp3store Łódź,Electronics Store,4bf58dd8d48988d122951735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Urzad Pocztowy Łódź 8,Post Office,4bf58dd8d48988d172941735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Salon Józef,Salon / Barbershop,4bf58dd8d48988d110951735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Mural The I Bird (Remed),Art Gallery,4bf58dd8d48988d1e2931735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Sztuka Stołu,Miscellaneous Shop,4bf58dd8d48988d1ff941735
K6 Pub - Planszówki & Cocktail Bar,Łódź,B. Hotel,Bed & Breakfast,4bf58dd8d48988d1f8931735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Flugger farby,Arts & Crafts Store,4bf58dd8d48988d127951735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Speak up,School,4bf58dd8d48988d13b941735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Home & Travel Apartments,Hotel,4bf58dd8d48988d1fa931735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Amplifon na Piotrkowskiej,Optical Shop,4d954afda243a5684865b473
K6 Pub - Planszówki & Cocktail Bar,Łódź,A Dong,Chinese Restaurant,4bf58dd8d48988d145941735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Damed,Medical Center,4bf58dd8d48988d104941735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Fundacja GAJUSZ,Coworking Space,4bf58dd8d48988d174941735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Lady's Studio,Gym / Fitness Center,4bf58dd8d48988d175941735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Galeria Wschodnia,Art Gallery,4bf58dd8d48988d1e2931735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Raiffeisen POLBANK,Bank,4bf58dd8d48988d10a951735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Akademicki Ośrodek Inicjatyw Twórczych,General Entertainment,4bf58dd8d48988d1f1931735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Moka Vege,Vegetarian / Vegan Restaurant,4bf58dd8d48988d1d3941735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Dom Inwestycyjny BRE Banku SA,Office,4bf58dd8d48988d124941735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Meritum,Dentist's Office,4bf58dd8d48988d178941735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Delfin,Eastern European Restaurant,4bf58dd8d48988d109941735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Hand’n’roll,Sushi Restaurant,4bf58dd8d48988d1d2941735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Księgarnia ms2,Bookstore,4bf58dd8d48988d114951735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Viviean,Salon / Barbershop,4bf58dd8d48988d110951735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Samuraj,Sporting Goods Shop,4bf58dd8d48988d1f2941735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Dr.Martens,Shoe Store,4bf58dd8d48988d107951735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Sklep Monopolowy Kielonek,Liquor Store,4bf58dd8d48988d186941735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Centrum Urody Myśkiewicz,Nail Salon,4f04aa0c2fb6e1c99f3db0b8
K6 Pub - Planszówki & Cocktail Bar,Łódź,Drukosfera,Paper / Office Supplies Store,4bf58dd8d48988d121951735
K6 Pub - Planszówki & Cocktail Bar,Łódź,8bit Cafe,Arcade,4bf58dd8d48988d1e1931735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Piazza Cafe,Café,4bf58dd8d48988d16d941735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Ksiegarnia Atut,Bookstore,4bf58dd8d48988d114951735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Cafe local (AOIA),Café,4bf58dd8d48988d16d941735
K6 Pub - Planszówki & Cocktail Bar,Łódź,CKK Profesja,University,4bf58dd8d48988d1ae941735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Elplast - Materiały i Produkcja Reklam,Design Studio,4bf58dd8d48988d1f4941735
K6 Pub - Planszówki & Cocktail Bar,Łódź,Kancelaria Komornicza,Office,4bf58dd8d48988d124941735
K6 Pub - Planszówki & Cocktail Bar,Łódź,4x4,Pizza Place,4bf58dd8d48988d1ca941735
Pub Goblin,Łódź,Filharmonia Łódzka,Concert Hall,5032792091d4c4b30a586d5c
Pub Goblin,Łódź,Rent-Apart City Center Lodz,Hotel,4bf58dd8d48988d1fa931735
Pub Goblin,Łódź,Frame,Pool Hall,4bf58dd8d48988d1e3931735
Pub Goblin,Łódź,Maxxbike,Bike Shop,4bf58dd8d48988d115951735
Pub Goblin,Łódź,Salon Fryzjerski Jarek,Salon / Barbershop,4bf58dd8d48988d110951735
Pub Goblin,Łódź,Klubopiwiarnia,Brewery,50327c8591d4c4b30a586d5d
Pub Goblin,Łódź,Wilejka,Travel Agency,4f04b08c2fb6e1c99f3db0bd
Pub Goblin,Łódź,Teremok,Eastern European Restaurant,4bf58dd8d48988d109941735
Pub Goblin,Łódź,TVP Łódź,Building,4bf58dd8d48988d130941735
Pub Goblin,Łódź,Book Się Rodzi,Bookstore,4bf58dd8d48988d114951735
Pub Goblin,Łódź,Retro,Shoe Store,4bf58dd8d48988d107951735
Pub Goblin,Łódź,Rossmann,Drugstore,5745c2e4498e11e7bccabdbd
Pub Goblin,Łódź,Filharmonia Łódzka im. Artura Rubinsteina,Concert Hall,5032792091d4c4b30a586d5c
Pub Goblin,Łódź,Apteka Pod Słońcem,Pharmacy,4bf58dd8d48988d10f951735
Pub Goblin,Łódź,Kilargo,Office,4bf58dd8d48988d124941735
Pub Goblin,Łódź,Urząd Miasta Łodzi,City Hall,4bf58dd8d48988d129941735
Pub Goblin,Łódź,Dermed,Medical Center,4bf58dd8d48988d104941735
Pub Goblin,Łódź,Alior Bank,Bank,4bf58dd8d48988d10a951735
Pub Goblin,Łódź,Restauracja Ramzes,Middle Eastern Restaurant,4bf58dd8d48988d115941735
Pub Goblin,Łódź,Kaskada,Nightclub,4bf58dd8d48988d11f941735
Pub Goblin,Łódź,Dom Studenta Wspólnoty Chemin Neuf przy Jaracza 11,College Residence Hall,4bf58dd8d48988d1a3941735
Pub Goblin,Łódź,Mierz Wysoko MG,Recreation Center,52e81612bcbc57f1066b7a26
Pub Goblin,Łódź,Biblioteka Miejska w Łodzi. Filia nr 49,Library,4bf58dd8d48988d12f941735
Pub Goblin,Łódź,Pomnik Lampiarza,Outdoor Sculpture,52e81612bcbc57f1066b79ed
Pub Goblin,Łódź,Royal Aparts,Hostel,4bf58dd8d48988d1ee931735
Pub Goblin,Łódź,Solo Pizza,Pizza Place,4bf58dd8d48988d1ca941735
Pub Goblin,Łódź,Music Hostel,Hostel,4bf58dd8d48988d1ee931735
Pub Goblin,Łódź,zeiss,Jewelry Store,4bf58dd8d48988d111951735
Pub Goblin,Łódź,Piwiarnia Warka,Brewery,50327c8591d4c4b30a586d5d
Pub Goblin,Łódź,Dekadencia,Tea Room,4bf58dd8d48988d1dc931735
Pub Goblin,Łódź,Nasza Paczkarnia,Bakery,4bf58dd8d48988d16a941735
Pub Goblin,Łódź,Łódzka Fabryka Lodów,Ice Cream Shop,4bf58dd8d48988d1c9941735
Pub Goblin,Łódź,Klub Muzyczny pewex,Nightclub,4bf58dd8d48988d11f941735
Pub Goblin,Łódź,kantor lombard,Currency Exchange,5744ccdfe4b0c0459246b4be
Pub Goblin,Łódź,Döner Kebab,Turkish Restaurant,4f04af1f2fb6e1c99f3db0bb
Pub Goblin,Łódź,Komiks,Bookstore,4bf58dd8d48988d114951735
Pub Goblin,Łódź,Ronkone,Shoe Store,4bf58dd8d48988d107951735
Pub Goblin,Łódź,Księgarnia E. Stompel,Bookstore,4bf58dd8d48988d114951735
Pub Goblin,Łódź,Arrivia Bed And Breakfast,Bed & Breakfast,4bf58dd8d48988d1f8931735
Pub Goblin,Łódź,Fokal,Photography Lab,4eb1bdde3b7b55596b4a7490
Pub Goblin,Łódź,Sandwich Kebab House,Middle Eastern Restaurant,4bf58dd8d48988d115941735
Pub Goblin,Łódź,Sia Home Fashion,Furniture / Home Store,4bf58dd8d48988d1f8941735
Pub Goblin,Łódź,Warka,Brewery,50327c8591d4c4b30a586d5d
Pub Goblin,Łódź,Fryzjer Męski Piotrkowska 29,Salon / Barbershop,4bf58dd8d48988d110951735
Pub Goblin,Łódź,Multibank,Bank,4bf58dd8d48988d10a951735
Pub Goblin,Łódź,Salon Fryzjersko-Kosmetyczny MASKA Małgorzata Rośniak,Health & Beauty Service,54541900498ea6ccd0202697
Pub Goblin,Łódź,Naleśnikarnia Golden Crepes,Creperie,52e81612bcbc57f1066b79f2
Pub Goblin,Łódź,Apteka,Pharmacy,4bf58dd8d48988d10f951735
Pub Goblin,Łódź,Szuster Studium Języków Obcych,Language School,52e81612bcbc57f1066b7a48
Pub Goblin,Łódź,Zarząd Dróg Wojewódzkich w Łodzi,City Hall,4bf58dd8d48988d129941735
Pub Goblin,Łódź,Cukiernia R. Dybalski,Tea Room,4bf58dd8d48988d1dc931735
Pub Goblin,Łódź,Łódzki Inkubator Przedsiębiorczości ŁARR,Coworking Space,4bf58dd8d48988d174941735
Pub Goblin,Łódź,ING Bank,Bank,4bf58dd8d48988d10a951735
Pub Goblin,Łódź,Chude Ciacho,Bakery,4bf58dd8d48988d16a941735
Pub Goblin,Łódź,Legal Cakes,Coffee Shop,4bf58dd8d48988d1e0931735
Pub Goblin,Łódź,Poziom Wyżej,Cultural Center,52e81612bcbc57f1066b7a32
Pub Goblin,Łódź,Pączek i Spółka,Donut Shop,4bf58dd8d48988d148941735
Pub Goblin,Łódź,Empik szkoła języków obcych,Student Center,4bf58dd8d48988d1ab941735
Pub Goblin,Łódź,Sherlock Holmes Bistro & Pub,Pub,4bf58dd8d48988d11b941735
Pub Goblin,Łódź,Zapiekarnia,Fast Food Restaurant,4bf58dd8d48988d16e941735
Pub Goblin,Łódź,PITTU PITTU,Burger Joint,4bf58dd8d48988d16c941735
Pub Goblin,Łódź,Zapiekarnia Plackolandia,Sandwich Place,4bf58dd8d48988d1c5941735
Pub Goblin,Łódź,Galeria Sztuki Kookaburra,Art Gallery,4bf58dd8d48988d1e2931735
Pub Goblin,Łódź,Łeba,Boarding House,4f4530a74b9074f6e4fb0100
Pub Goblin,Łódź,Apartamenty Piotrkowska 44,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
Pub Goblin,Łódź,"""Kamea"" Studio Tatuazu",Tattoo Parlor,4bf58dd8d48988d1de931735
Pub Goblin,Łódź,Pretoria,Travel Agency,4f04b08c2fb6e1c99f3db0bd
Pub Goblin,Łódź,Introligator,Bookstore,4bf58dd8d48988d114951735
Pub Goblin,Łódź,Ksero Sara,Paper / Office Supplies Store,4bf58dd8d48988d121951735
Pub Goblin,Łódź,Bank BZWBK - Oddział 18,Bank,4bf58dd8d48988d10a951735
Pub Goblin,Łódź,pozegnanie kawalera,Hookah Bar,4bf58dd8d48988d119941735
Pub Goblin,Łódź,Kapselek,Liquor Store,4bf58dd8d48988d186941735
Pub Goblin,Łódź,Lemon studio,Nail Salon,4f04aa0c2fb6e1c99f3db0b8
Pub Goblin,Łódź,Maxmusic,Music Store,4bf58dd8d48988d1fe941735
Pub Goblin,Łódź,MBank,Building,4bf58dd8d48988d130941735
Pub Goblin,Łódź,A&A,Jewelry Store,4bf58dd8d48988d111951735
Pub Goblin,Łódź,36.6,Clothing Store,4bf58dd8d48988d103951735
Pub Goblin,Łódź,Ryneczek,Farmers Market,4bf58dd8d48988d1fa941735
Pub Goblin,Łódź,Źródełko,Liquor Store,4bf58dd8d48988d186941735
Pub Goblin,Łódź,Mural Fontanna (Rak i Bary),Art Gallery,4bf58dd8d48988d1e2931735
Pub Goblin,Łódź,Hirek Coiffure,Salon / Barbershop,4bf58dd8d48988d110951735
Pub Goblin,Łódź,Tatuum,Boutique,4bf58dd8d48988d104951735
Pub Goblin,Łódź,Opieka medyczna. Studio masażu dla zdrowia.,Acupuncturist,52e81612bcbc57f1066b7a3b
Pub Goblin,Łódź,Totem,Design Studio,4bf58dd8d48988d1f4941735
Pub Goblin,Łódź,BarCraft,Fish & Chips Shop,4edd64a0c7ddd24ca188df1a
Pub Goblin,Łódź,Zaliekarnia,Fast Food Restaurant,4bf58dd8d48988d16e941735
Pub Goblin,Łódź,Ones Świat Konsol,Toy / Game Store,4bf58dd8d48988d1f3941735
Pub Goblin,Łódź,Przystanek MPK Zielona - Piotrowska,Bus Line,4bf58dd8d48988d12b951735
Pub Goblin,Łódź,Ryłko by Agnes and Paul,Boutique,4bf58dd8d48988d104951735
Pub Goblin,Łódź,Jarazca 3,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
Pub Goblin,Łódź,jaracza 15,Medical Center,4bf58dd8d48988d104941735
Pub Goblin,Łódź,Amigos,Pub,4bf58dd8d48988d11b941735
Pub Goblin,Łódź,Foto Studio,Camera Store,4eb1bdf03b7b55596b4a7491
Pub Goblin,Łódź,Papilio Wedding Dresses,Design Studio,4bf58dd8d48988d1f4941735
Pub Goblin,Łódź,Dekadencja,Café,4bf58dd8d48988d16d941735
Pub Goblin,Łódź,Topik,Pub,4bf58dd8d48988d11b941735
Pub Goblin,Łódź,Trendy Hair Fashion,Salon / Barbershop,4bf58dd8d48988d110951735
Pub Goblin,Łódź,Omnibus,Coworking Space,4bf58dd8d48988d174941735
Ludoclube,Amadora,Drl09,Hostel,4bf58dd8d48988d1ee931735
Ludoclube,Amadora,Talhos Silau,Butcher,4bf58dd8d48988d11d951735
Ludoclube,Amadora,Consultório Dentista,Doctor's Office,4bf58dd8d48988d177941735
Ludoclube,Amadora,Restaurante Cachalote,Portuguese Restaurant,4def73e84765ae376e57713a
Ludoclube,Amadora,Centro De Saude Damaia - Unidade De Saude Familiar,Doctor's Office,4bf58dd8d48988d177941735
Ludoclube,Amadora,Mercado Da Damaia,Market,50be8ee891d4fa8dcc7199a7
Ludoclube,Amadora,West Pharma,Coworking Space,4bf58dd8d48988d174941735
Ludoclube,Amadora,Cafetaria 47,Café,4bf58dd8d48988d16d941735
Ludoclube,Amadora,Centro De Desenvolvimento Maria Cegonha,Kids Store,4bf58dd8d48988d105951735
Ludoclube,Amadora,Externato modelo,Elementary School,4f4533804b9074f6e4fb0105
Ludoclube,Amadora,Plataforma Legal Amadora,Building,4bf58dd8d48988d130941735
Ludoclube,Amadora,DHC Tattoo,Tattoo Parlor,4bf58dd8d48988d1de931735
Ludoclube,Amadora,Oficina Carlos Sílva,Auto Garage,52f2ab2ebcbc57f1066b8b44
Ludoclube,Amadora,Amadora Gimno Clube,Gymnastics Gym,52f2ab2ebcbc57f1066b8b48
Ludoclube,Amadora,Federação Espírita Portuguesa,Non-Profit,50328a8e91d4c4b30a586d6c
Ludoclube,Amadora,Clinica Vital Saude,Dentist's Office,4bf58dd8d48988d178941735
Ludoclube,Amadora,Lightning Bolt,Clothing Store,4bf58dd8d48988d103951735
Ludoclube,Amadora,"Arelo e Pereira, Contabilidade e Gestao, Lda.",Office,4bf58dd8d48988d124941735
Ludoclube,Amadora,Café A Família,Café,4bf58dd8d48988d16d941735
Ludoclube,Amadora,Naturortopedis,Doctor's Office,4bf58dd8d48988d177941735
Ludoclube,Amadora,Too Good,Laundry Service,4bf58dd8d48988d1fc941735
Ludoclube,Amadora,Associação dos Amigos da Damaia,Elementary School,4f4533804b9074f6e4fb0105
Ludoclube,Amadora,Pontevet,Pet Store,4bf58dd8d48988d100951735
Ludoclube,Amadora,Beloraoptica,Optical Shop,4d954afda243a5684865b473
Ludoclube,Amadora,Creche Roque Gameiro,School,4bf58dd8d48988d13b941735
Ludoclube,Amadora,Chipesite,Electronics Store,4bf58dd8d48988d122951735
Ludoclube,Amadora,Vita Move,Gymnastics Gym,52f2ab2ebcbc57f1066b8b48
Ludoclube,Amadora,EB 1 Padre Himalaia,Elementary School,4f4533804b9074f6e4fb0105
Ludoclube,Amadora,Centro de Saúde USF Conde da Lousã,Medical Center,4bf58dd8d48988d104941735
Ludoclube,Amadora,rent Piano,Music Store,4bf58dd8d48988d1fe941735
Ludoclube,Amadora,Estação Ferroviária da Reboleira,Train Station,4bf58dd8d48988d129951735
Ludoclube,Amadora,Simphonya,Portuguese Restaurant,4def73e84765ae376e57713a
Ludoclube,Amadora,3dland,Event Space,4bf58dd8d48988d171941735
Ludoclube,Amadora,CTT (EC Reboleira),Post Office,4bf58dd8d48988d172941735
Ludoclube,Amadora,Farmácia Heleno,Pharmacy,4bf58dd8d48988d10f951735
Ludoclube,Amadora,A Padeirinha da Damaia,Bakery,4bf58dd8d48988d16a941735
Ludoclube,Amadora,Minipreço,Supermarket,52f2ab2ebcbc57f1066b8b46
